PB_ID,EX_ID,PB_NUM,PB_QUES,PB_DETAIL,PB_CHOI1,PB_CHOI2,PB_CHOI3,PB_CHOI4,PB_ANS,PB_SOLU,PB_CR,PB_TOPIC
341,4,41,결과 값이 아래와 같을 때 SQL 질의로 옳은 것은?,https://www.cbtbank.kr/images/iz/iz20210307/iz20210307m41.gif,SELECT * FROM 공급자 WHERE,공급자명 LIKE '%신%';,SELECT * FROM 공급자 WHERE,공급자명 LIKE '%대%';,1,,88,
342,4,42,다음에서 설명하는 스키마(Schema)는?,https://www.cbtbank.kr/images/iz/iz20210307/iz20210307m42.gif,개념 스키마,내부 스키마,외부 스키마,내용 스키마,1,,78,
343,4,43,"데이터베이스 설계 단계 중 저장 레코드 양식설계, 레코드 집중의 분석 및 설계, 접근 경로 설계와 관계되는 것은?",,논리적 설계,요구 조건 분석,개념적 설계,물리적 설계,4,,66,
344,4,44,다음 릴레이션의 카디널리티와 차수가 옳게 나타낸 것은?,https://www.cbtbank.kr/images/iz/iz20210307/iz20210307m44.gif,"카디널리티 : 4, 차수 : 4","카디널리티 : 4, 차수 : 6","카디널리티 : 6, 차수 : 4","카디널리티 : 6, 차수 : 6",2,,76,
345,4,45,다음과 같은 트랙잭션의 특성은?,https://www.cbtbank.kr/images/iz/iz20210307/iz20210307m45.gif,원자성(atomicity),일관성(consistency),격리성(isolation),영속성(durability),2,,79,
346,4,46,병행제어의 로킹(Locking) 단위에 대한 설명으로 옳지 않은 것은?,,"데이터베이스, 파일, 레코드 등은 로킹 단위가 될 수 있다.",로킹 단위가 작아지면 로킹 오버헤드가 증가한다.,한꺼번에 로킹할 수 있는 단위를 로킹단위라고 한다.,로킹 단위가 작아지면 병행성 수준이 낮아진다.,4,,83,
347,4,47,뷰(VIEW)에 대한 설명으로 옳지 않은 것은?,,DBA는 보안 측면에서 뷰를 활용할 수 있다.,뷰 위에 또 다른 뷰를 정의할 수 있다.,"뷰에 대한 삽입, 갱신, 삭제 연산 시 제약사항이 따르지 않는다.",독립적인 인덱스를 가질 수 없다.,3,,79,
348,4,48,다음 정의에서 말하는 기본 정규형은?,https://www.cbtbank.kr/images/iz/iz20210307/iz20210307m48.gif,제1정규형(1NF),제2정규형(2NF),제3정규형(3NF),보이스/코드 정규형(BCNF),1,,84,
349,4,49,릴레이션 R1에 속한 애튜리뷰트의 조합인 외래키를 변경하려면 이를 참조하고 있는 릴레이션 R2의 기본키도 변경해야 하는데 이를 무엇이라 하는가?,,정보 무결성,고유 무결성,널 제약성,참조 무결성,4,,88,
350,4,50,시스템 카탈로그에 대한 설명으로 틀린 것은?,,시스템 카탈로그의 갱신은 무결성 유지를 위하여 SQL을 이용하여 사용자가 직접 갱신하여야 한다.,데이터베이스에 포함되는 데이터 객체에 대한 정의나 명세에 대한 정보를 유지관리한다.,DBMS가 스스로 생성하고 유지하는 데이터베이스 내의 특별한 테이블의 집합체이다.,카탈로그에 저장된 정보를 메타 데이터라고도 한다.,1,,80,
351,4,51,"조건을 만족하는 릴레이션의 수평적 부분집합으로 구성하며, 연산자의 기호는 그리스 문자 시그마(σ)를 사용하는 관계대수 연산은?",,Select,Project,Join,Division,1,,75,
352,4,52,"SQL에서 스키마(schema), 도메인(domain), 테이블(table), 뷰(view), 인덱스(index)를 정의하거나 변경 또는 삭제할 때 사용하는 언어는?",,DML(Data Manipulation Language),DDL(Data Definition Language),DCL(Data Control Language),IDL(Interactive Data Language),2,,77,
353,4,53,정규화를 거치지 않아 발생하게 되는 이상(anomaly) 현상의 종류에 대한 설명으로 옳지 않은 것은?,,삭제 이상이란 릴레이션에서 한 튜플을 삭제할 때 의도와는 상관없는 값들도 함께 삭제되는 연쇄 삭제 현상이다.,삽입 이상이란 릴레이션에서 데이터를 삽입할 때 의도와는 상관없이 원하지 않는 값들도 함께 삽입되는 현상이다.,갱신 이상이란 릴레이션에서 튜플에 있는 속성값을 갱신할 때 일부 튜플의 정보만 갱신되어 정보에 모순이 생기는 현상이다.,종속 이상이란 하나의 릴레이션에 하나 이상의 함수적 종속성이 존재하는 현상이다.,4,,73,
354,4,54,관계 데이터 모델에서 릴레이션(relation)에 관한 설명으로 옳은 것은?,,"릴레이션의 각 행을 스키마(schema)라 하며, 예로 도서 릴레이션을 구성하는 스키마에서는 도서번호, 도서명, 저자, 가격 등이 있다.","릴레이션의 각 열을 튜플(tuple)이라 하며, 하나의 튜플은 각 속성에서 정의된 값을 이용하여 구성된다.",도메인(domain)은 하나의 속성이 가질 수 있는 같은 타입의 모든 값의 집합으로 각 속성의 도메인은 원자값을 갖는다.,속성(attribute)은 한 개의 릴레이션의 논리적인 구조를 정의한 것으로 릴레이션의 이름과 릴레이션에 포함된 속성들의 집합을 의미한다.,3,,66,
355,4,55,3NF에서 BCNF가 되기 위한 조건은?,,이행적 함수 종속 제거,부분적 함수 종속 제거,다치 종속 제거,결정자이면서 후보 키가 아닌 것 제거,4,,77,
356,4,56,"데이터베이스 성능에 많은 영향을 주는 DBMS의 구성 요소로 테이블과 클러스터에 연관되어 독립적인 저장 공간을 보유하며, 데이터베이스에 저장된 자료를 더욱 빠르게 조회하기 위하여 사용되는 것은?",,인덱스(Index),트랙잭션(Transaction),역정규화(Denormalization),트리거(Trigger),1,,75,
357,4,57,아래의 SQL문을 실행한 결과는?,https://www.cbtbank.kr/images/iz/iz20210307/iz20210307m57.gif,https://www.cbtbank.kr/images/iz/iz20210307/iz20210307m57b1.gif,https://www.cbtbank.kr/images/iz/iz20210307/iz20210307m57b2.gif,https://www.cbtbank.kr/images/iz/iz20210307/iz20210307m57b3.gif,https://www.cbtbank.kr/images/iz/iz20210307/iz20210307m57b4.gif,2,,87,
358,4,58,『회원』테이블 생성 후 『주소』 필드(컬럼)가 누락되어 이를 추가하려고 한다. 이에 적합한 SQL명령어는?,,DELETE,RESTORE,ALTER,ACCESS,3,,88,
359,4,59,트랙잭션을 수행하는 도중 장애로 인해 손상된 데이터베이스를 손상되기 이전에 정상적인 상태로 복구시키는 작업은?,,Recovery,Commit,Abort,Restart,1,,85,
360,4,60,E-R 다이어그램의 표기법으로 옳지 않은 것은?,,개체타입 - 사각형,속성 - 타원,관계집합 - 삼각형,개체타입과 속성을 연결 – 선,3,,85,
361,4,61,다음 중 응집도가 가장 높은 것은?,,절차적 응집도,순차적 응집도,우연적 응집도,논리적 응집도,2,,63,
362,4,62,"OSI 7계층에서 물리적 연결을 이용해 신뢰성 있는 정보를 전송하려고 동기화, 오류제어, 흐름제어 등의 전송에러를 제어하는 계층은?",,데이터 링크 계층,물리 계층,응용 계층,표현 계층,1,,71,
363,4,63,운영체제를 기능에 따라 분류할 경우 제어 프로그램이 아닌 것은?,,데이터 관리 프로그램,서비스 프로그램,작업 제어 프로그램,감시 프로그램,2,,68,
364,4,64,IEEE 802.3 LAN에서 사용되는 전송매체 접속제어(MAC) 방식은?,,CSMA/CD,Token Bus,Token Ring,Slotted Ring,1,,66,
365,4,65,"기억공간이 15K, 23K, 22K, 21K 순으로 빈 공간이 있을 때 기억장치 배치 전력으로 “First Fit”을 사용하여 17K의 프로그램을 적재할 경우 내부단편화의 크기는 얼마인가?",,5K,6K,7K,8K,2,,82,
366,4,66,교착상태가 발생할 수 있는 조건이 아닌 것은?,,Mutual exclusion,Hold and wait,Non-preemption,Linear wait,4,,60,
367,4,67,IPv6에 대한 설명으로 틀린 것은?,,멀티캐스팅(Multicast) 대신 브로드캐스트(Broadcast)를 사용한다.,보안과 인증 확장 헤더를 사용함으로써 인터넷 계층의 보안기능을 강화하였다.,애니캐스트(Anycast)는 하나의 호스트에서 그룹 내의 가장 가까운 곳에 있는 수신자에게 전달하는 방식이다.,128비트 주소체계를 사용한다.,1,,77,
368,4,68,TCP/IP 프로토콜에서 TCP가 해당하는 계층은?,,데이터 링크 계층,네트워크 계층,트랜스포트 계층,세션 계층,3,,60,
369,4,69,C언어에서 변수로 사용할 수 없는 것은?,,data02,int01,_sub,short,4,,72,
370,4,70,다음 JAVA 코드 출력문의 결과는?,https://www.cbtbank.kr/images/iz/iz20210307/iz20210307m70.gif,5 + 2 = 34<chal>5 + 2 = 34,5 + 2 + 3 + 4<chal>5 + 2 = 7,7 = 7<chal>7 + 7,5 + 2 = 34<chal>5 + 2 = 7,4,,79,
371,4,71,C언어에서 문자열을 정수형으로 변환하는 라이브러리 함수는?,,atoi( ),atof( ),itoa( ),ceil( ),1,,76,
372,4,72,운영체제의 가상기억장치 관리에서 프로세스가 일정 시간동안 자주 참조하는 페이지들의 집합을 의미하는 것은?,,Locality,Deadlock,Thrashing,Working Set,4,,72,
373,4,73,결합도가 낮은 것부터 높은 순으로 옳게 나열한 것은?,https://www.cbtbank.kr/images/iz/iz20210307/iz20210307m73.gif,(ㄱ) → (ㄴ) → (ㄹ) → (ㅂ) → (ㅁ) → (ㄷ),(ㄴ) → (ㄹ) → (ㅁ) → (ㅂ) → (ㄷ) → (ㄱ),(ㄴ) → (ㄹ) → (ㅂ) → (ㅁ) → (ㄷ) → (ㄱ),(ㄱ) → (ㄴ) → (ㄹ) → (ㅁ) → (ㅂ) → (ㄷ),3,,68,
374,4,74,다음 설명의 ㉠과 ㉡에 들어갈 내용으로 옳은 것은?,https://www.cbtbank.kr/images/iz/iz20210307/iz20210307m74.gif,"㉠ : Paging, ㉡ : Segmentation","㉠ : Segmentation, ㉡ : Allocation","㉠ : Segmentation, ㉡ : Compaction","㉠ : Paging, ㉡ : Linking",1,,78,
375,4,75,라이브러리의 개념과 구성에 대한 설명 중 틀린 것은?,,라이브러리란 필요할 때 찾아서 쓸 수 있도록 모듈화되어 제공되는 프로그램을 말한다.,"프로그래밍 언어에 따라 일반적으로 도움말, 설치 파일, 샘플 코드 등을 제공한다.","외부 라이브러리는 프로그래밍 언어가 기본적으로 가지고 있는 라이브러리를 의미하며, 표준 라이브러리는 별도의 파일 설치를 필요로 하는 라이브러리를 의미한다.","라이브러리는 모듈과 패키지를 총칭하며, 모듈이 개별 파일이라면 패키지는 파일들을 모아 놓은 폴더라고 볼 수 있다.",3,,84,
376,4,76,C언어에서 산술 연산자가 아닌 것은?,,%,*,/,=,4,,80,
377,4,77,UDP 특성에 해당되는 것은?,,양방향 연결형 서비스를 제공한다.,송신중에 링크를 유지관리하므로 신뢰성이 높다.,"순서제어, 오류제어, 흐름제어 기능을 한다.",흐름제어나 순서제어가 없어 전송속도가 빠르다.,4,,75,
378,4,78,JAVA에서 변수와 자료형에 대한 설명으로 틀린 것은?,,변수는 어떤 값을 주기억 장치에 기억하기 위해서 사용하는 공간이다.,변수의 자료형에 따라 저장할 수 있는 값의 종류와 범위가 달라진다.,char 자료형은 나열된 여러 개의 문자를 저장하고자 할 때 사용한다.,boolean 자료형은 조건이 참인지 거짓인지 판단하고자 할 때 사용한다.,3,,75,
379,4,79,다음은 파이썬으로 만들어진 반복문 코드이다. 이 코드의 결과는?,https://www.cbtbank.kr/images/iz/iz20210307/iz20210307m79.gif,"A, B, C 출력이 반복된다.","A, B, C 까지만 출력된다.","A, B, C, D 출력이 반복된다.","A, B, C, D 까지만 출력된다.",1,,70,
380,4,80,WAS(Web Application Server)가 아닌 것은?,,JEUS,JVM,Tomcat,WebSphere,2,,66,
381,4,81,다음 암호 알고리즘 중 성격이 다른 하나는?,,MD4,MD5,SHA-1,AES,4,,71,
382,4,82,"크래커가 침입하여 백도어를 만들어 놓거나, 설정파일을 변경했을 때 분석하는 도구는?",,tripwire,tcpdump,cron,netcat,1,,73,
383,4,83,다음 내용이 설명하는 것은?,https://www.cbtbank.kr/images/iz/iz20210307/iz20210307m83.gif,GRID,TELNET,GPN,MQTT,4,,68,
384,4,84,나선형(Spiral) 모형의 주요 태스크에 해당되지 않는 것은?,,버전 관리,위험 분석,개발,평가,1,,71,
385,4,85,정보 보안을 위한 접근통제 정책 종류에 해당하지 않는 것은?,,임의적 접근 통제,데이터 전환 접근 통제,강제적 접근 통제,역할 기반 접근 통제,2,,59,
386,4,86,"LOC기법에 의하여 예측된 총 라인수가 36,000라인, 개발에 참여할 프로그래머가 6명, 프로그래머들의 평균 생산성이 월간 300라인일 때 개발에 소요되는 기간은?",,5개월,10개월,15개월,20개월,4,,88,
387,4,87,"정형화된 분석 절차에 따라 사용자 요구사항을 파악, 문서화하는 체계적 분석방법으로 자료흐름도, 자료사전, 소단위명세서의 특징을 갖는 것은?",,구조적 개발 방법론,객체지향 개발 방법론,정보공학 방법론,CBD 방법론,1,,61,
388,4,88,정보보호를 위한 암호화에 대한 설명으로 틀린 것은?,,평문 – 암호화되기 전의 원본 메시지,암호문 – 암호화가 적용된 메시지,복호화 – 평문을 암호문으로 바꾸는 작업,키(Key) - 적절한 암호화를 위하여 사용하는 값,3,,84,
389,4,89,다음 내용이 설명하는 것은?,https://www.cbtbank.kr/images/iz/iz20210307/iz20210307m89.gif,OTT,Baas,SDDC,Wi-SUN,2,,69,
390,4,90,"소프트웨어 비용 산정 기법 중 개발 유형으로 organic, semi-detach, embedded로 구분되는 것은?",,PUTNAM,COCOMO,FP,SLIM,2,,83,
391,4,91,다음 LAN의 네트워크 토폴로지는 어떤 형인가?,https://www.cbtbank.kr/images/iz/iz20210307/iz20210307m91.gif,그물형,십자형,버스형,링형,3,,88,
392,4,92,"전기 및 정보통신기술을 활용하여 전력망을 지능화, 고도화함으로써 고품질의 전력서비스를 제공하고 에너지 이용효율을 극대화하는 전력망은?",,사물 인터넷,스마트 그리드,디지털 아카이빙,미디어 빅뱅,2,,75,
393,4,93,다음 내용이 설명하는 소프트웨어 개발 모형은?,https://www.cbtbank.kr/images/iz/iz20210307/iz20210307m93.gif,프로토타입 모형,나선형 모형,폭포수 모형,RAD 모형,3,,81,
394,4,94,스트림 암호화 방식의 설명으로 옳지 않은 것은?,,비트/바이트/단어들을 순차적으로 암호화한다.,해쉬 함수를 이용한 해쉬 암호화 방식을 사용한다.,RC4는 스트림 암호화 방식에 해당한다.,대칭키 암호화 방식이다.,2,,48,
395,4,95,세션 하이재킹을 탐지하는 방법으로 거리가 먼 것은?,,FTP SYN SEGNENT 탐지,비동기화 상태 탐지,ACK STORM 탐지,패킷의 유실 및 재전송 증가 탐지,1,,41,
396,4,96,소프트웨어공학에 대한 설명으로 거리가 먼 것은?,,"소프트웨어공학이란 소프트웨어의 개발, 운용, 유지보수 및 파기에 대한 체계적인 접근 방법이다.",소프트웨어공학은 소프트웨어 제품의 품질을 향상시키고 소프트웨어 생산성과 작업 만족도를 증대시키는 것이 목적이다.,소프트웨어공학의 궁극적 목표는 최대의 비용으로 계획된 일정보다 가능한 빠른 시일 내에 소프트웨어를 개발하는 것이다.,소프트웨어공학은 신뢰성 있는 소프트웨어를 경제적인 비용으로 획득하기 위해 공학적 원리를 정립하고 이를 이용하는 것이다.,3,,87,
397,4,97,소프트웨어 개발 방법론 중 CBD(Component Based Development)에 대한 설명으로 틀린 것은?,,"생산성과 품질을 높이고, 유지보수 비용을 최소화할 수 있다.",컴포넌트 제작 기법을 통해 재사용성을 향상시킨다.,모듈의 분할과 정복에 의한 하향식 설계방식이다.,독립적인 컴포넌트 단위의 관리로 복잡성을 최소화할 수 있다.,3,,81,
398,4,98,정보 보안의 3요소에 해당하지 않는 것은?,,기밀성,무결성,가용성,휘발성,4,,86,
399,4,99,"소셜 네트워크에서 악의적인 사용자가 지인 또는 특정 유명인으로 가장하여 활동하는 공격 기법은?(문제 오류로 가답안 발표시 1번으로 발표되었지만 확정답안 발표시 1, 2번이 정답처리 되었습니다. 여기서는 가답안인 1번을 누르시면 정답 처리 됩니다.)",,Evil Twin Attack,Phishing,Logic Bomb,Cyberbullying,1,,80,
